Account length,Number vmail messages,Total day minutes,Total day calls,Total day charge,Total eve minutes,Total eve calls,Total eve charge,Total night minutes,Total night calls,Churn
115,0,127.7,67,21.71,182.9,90,15.55,172.9,92,FALSE
87,0,205.2,106,34.88,99.5,122,8.46,189.5,75,FALSE
159,23,153.6,93,26.11,216.9,88,18.44,161.3,91,FALSE
119,0,154.5,129,26.27,193.6,87,16.46,180.9,145,FALSE
69,0,153.7,109,26.13,194,105,16.49,256.1,114,FALSE
87,36,171.2,138,29.1,185.8,102,15.79,227.6,97,FALSE
93,0,328.1,106,55.78,151.7,89,12.89,303.5,114,TRUE
154,0,145.9,69,24.8,208.2,141,17.7,180.9,106,TRUE
57,37,201.2,76,34.2,280.1,122,23.81,154.2,110,FALSE
130,0,139.1,72,23.65,246,112,20.91,207.2,121,FALSE
151,0,118.9,128,20.21,278.3,65,23.66,194.8,61,FALSE
162,0,217.6,87,36.99,279,71,23.72,250.7,65,TRUE
60,0,145,133,24.65,209.1,92,17.77,328.5,112,FALSE
81,0,203.5,89,34.6,289.6,69,24.62,212.9,71,FALSE
132,0,240.1,115,40.82,180.4,91,15.33,133.4,122,FALSE
86,0,83.8,121,14.25,240.2,96,20.42,158.6,108,FALSE
136,0,269.8,106,45.87,228.8,101,19.45,257.5,106,TRUE
121,21,126.3,84,21.47,209.6,102,17.82,192.5,129,FALSE
105,15,88.1,125,14.98,175.9,142,14.95,269.9,85,FALSE
105,34,218.5,61,37.15,196.7,74,16.72,151.1,103,FALSE
51,26,236.8,61,40.26,263.4,97,22.39,181.1,91,FALSE
64,0,124.1,117,21.1,192.8,108,16.39,162.9,84,FALSE
80,30,184.2,132,31.31,167.5,109,14.24,212.8,114,FALSE
56,0,222.7,133,37.86,277,89,23.55,101.8,94,FALSE
120,0,149.2,98,25.36,193.6,88,16.46,248.9,119,FALSE
103,0,206.5,125,35.11,180.2,113,15.32,220.6,95,FALSE
164,27,159.7,102,27.15,168.8,113,14.35,244.1,127,FALSE
116,27,204.7,118,34.8,209.4,91,17.8,212.9,67,FALSE
121,0,213.2,79,36.24,120.7,116,10.26,244.4,102,FALSE
55,0,269.6,121,45.83,171.7,91,14.59,219,98,FALSE
183,0,116.7,92,19.84,213.8,112,18.17,214.3,112,FALSE
104,0,263.4,101,44.78,235.5,117,20.02,102,146,FALSE
90,0,140.2,97,23.83,213.9,102,18.18,120,126,FALSE
82,0,197.7,101,33.61,127.6,83,10.85,142.1,103,FALSE
101,0,136.2,92,23.15,220.9,110,18.78,196.9,116,FALSE
9,16,88.5,87,15.05,178.8,108,15.2,228.7,96,FALSE
97,0,215.3,58,36.6,242.4,91,20.6,279.8,105,FALSE
94,0,269.2,104,45.76,193.8,144,16.47,257.6,61,TRUE
127,25,203.8,118,34.65,267.1,48,22.7,225.1,105,FALSE
125,34,268.4,112,45.63,222.2,108,18.89,117.6,102,FALSE
140,0,159.1,104,27.05,269.8,106,22.93,220.4,116,FALSE
90,0,114.4,122,19.45,127.7,154,10.85,253.1,109,FALSE
67,0,138.9,65,23.61,208.9,109,17.76,232.4,82,FALSE
113,0,186,55,31.62,237.4,105,20.18,148.1,83,FALSE
121,26,170.4,91,28.97,254.5,90,21.63,219.6,122,FALSE
93,0,164.5,95,27.97,230.9,87,19.63,149.9,91,FALSE
121,0,168.6,121,28.66,168.6,94,14.33,95.3,59,FALSE
53,0,261.2,119,44.4,250.8,105,21.32,176,112,TRUE
75,0,190.5,91,32.39,178.4,75,15.16,162.4,113,FALSE
132,0,181.1,121,30.79,314.4,109,26.72,246.7,81,FALSE
162,0,177.1,131,30.11,114.7,122,9.75,153.6,88,FALSE
140,0,160.5,114,27.29,240.5,103,20.44,233.5,121,FALSE
91,0,134.7,116,22.9,295.3,98,25.1,195.5,121,FALSE
73,28,198.2,107,33.69,139.1,123,11.82,199.1,139,FALSE
95,0,228.9,134,38.91,255.7,71,21.73,208,120,TRUE
145,0,241.7,137,41.09,135.8,100,11.54,277.6,123,FALSE
100,0,131.1,108,22.29,176.2,81,14.98,89.7,81,FALSE
122,0,234.1,101,39.8,200.2,121,17.02,237.4,89,FALSE
109,0,200.1,72,34.02,300.9,120,25.58,236,68,FALSE
82,0,154,107,26.18,94.4,114,8.02,287.6,95,FALSE
65,23,224.2,106,38.11,189.6,100,16.12,222.8,75,FALSE
52,0,148.3,83,25.21,181.6,79,15.44,155.6,104,FALSE
136,24,174.6,76,29.68,176.6,114,15.01,214.4,91,FALSE
75,0,138.5,110,23.55,153.2,86,13.02,215.6,103,FALSE
146,0,109,69,18.53,265.8,98,22.59,228.3,80,FALSE
105,0,162.3,99,27.59,212.5,95,18.06,214.7,114,FALSE
48,0,210.8,84,35.84,189.6,98,16.12,157.6,99,FALSE
45,0,142.4,107,24.21,318.7,78,27.09,224.1,108,FALSE
106,37,223.5,104,38,235.1,99,19.98,140.1,90,FALSE
33,0,182.5,65,31.03,232.1,96,19.73,149.2,82,FALSE
68,0,219.6,97,37.33,141.1,144,11.99,205.7,101,FALSE
106,0,193.6,66,32.91,238.2,82,20.25,176.4,107,FALSE
141,0,192.4,111,32.71,156.9,87,13.34,175.8,82,FALSE
98,0,236.2,122,40.15,189.4,110,16.1,153.6,104,FALSE
94,28,233.2,88,39.64,113.3,102,9.63,118,71,FALSE
65,0,158.8,53,27,188.5,132,16.02,189.3,87,FALSE
85,0,126.1,112,21.44,274.7,126,23.35,184.4,95,FALSE
71,0,290.4,108,49.37,253.9,92,21.58,263.3,126,TRUE
112,30,60.6,113,10.3,165.9,96,14.1,132.8,99,FALSE
110,0,148.4,95,25.23,193.8,98,16.47,206,106,FALSE
111,0,246.5,108,41.91,216.3,89,18.39,179.6,99,FALSE
74,0,298.1,112,50.68,201.3,100,17.11,214.7,88,TRUE
105,0,119.3,82,20.28,185.1,111,15.73,157,74,FALSE
40,0,242.5,82,41.23,232.9,97,19.8,154,86,FALSE
128,18,222.1,89,37.76,160.6,109,13.65,218.8,102,TRUE
123,0,236.2,135,40.15,273.9,88,23.28,227,77,TRUE
122,0,144.2,87,24.51,212.2,74,18.04,169.3,87,FALSE
114,19,154.6,100,26.28,241.6,109,20.54,160,112,FALSE
102,25,137.4,100,23.36,176.7,83,15.02,188.2,93,FALSE
126,0,103.7,93,17.63,127,107,10.8,329.3,66,FALSE
150,0,136.6,112,23.22,209.4,81,17.8,161.1,78,TRUE
60,0,289.8,101,49.27,255.6,115,21.73,242.8,76,TRUE
123,0,260.9,85,44.35,168.5,103,14.32,178.3,91,FALSE
138,0,196.2,129,33.35,176.5,86,15,232.4,108,TRUE
29,0,195.6,71,33.25,126.4,74,10.74,148.6,87,FALSE
111,0,222.2,96,37.77,162.5,111,13.81,184.9,120,FALSE
37,0,172.9,119,29.39,183,86,15.56,226.4,100,TRUE
111,0,249.8,109,42.47,242.4,106,20.6,231.8,78,TRUE
81,0,154.5,84,26.27,216.2,91,18.38,229.8,82,FALSE
46,0,90.4,108,15.37,276.2,77,23.48,146.5,111,FALSE
69,27,268.8,78,45.7,246.6,89,20.96,271.9,102,FALSE
125,0,106.1,95,18.04,157.6,113,13.4,192.5,69,FALSE
43,0,27,117,4.59,160.9,97,13.68,279.5,96,FALSE
127,27,140.1,59,23.82,223.4,111,18.99,257.9,73,FALSE
94,0,245,112,41.65,180.4,91,15.33,262.9,105,FALSE
46,0,196.7,85,33.44,205.9,74,17.5,216.6,112,FALSE
73,26,131.2,98,22.3,106.5,97,9.05,221.7,96,FALSE
146,23,149.6,96,25.43,239.8,124,20.38,293.5,135,FALSE
93,0,239.8,70,40.77,251.8,99,21.4,168.6,112,FALSE
52,31,142.1,77,24.16,193,97,16.41,253.4,88,FALSE
202,0,115.4,137,19.62,178.7,70,15.19,185.7,113,FALSE
129,31,193,99,32.81,224.8,87,19.11,197.6,91,FALSE
94,0,206.1,49,35.04,224.6,115,19.09,256.7,74,FALSE
100,0,160.3,138,27.25,221.3,92,18.81,150.4,120,FALSE
43,0,199.9,108,33.98,288.4,80,24.51,180.6,103,FALSE
130,0,213.1,105,36.23,206.2,108,17.53,163.4,93,FALSE
124,0,178.3,102,30.31,235,120,19.98,239.7,119,FALSE
92,0,252.3,120,42.89,207,112,17.6,284.6,95,TRUE
48,0,197.7,64,33.61,136.7,126,11.62,244.4,81,FALSE
98,29,111.1,105,18.89,217.9,101,18.52,248.1,108,FALSE
100,0,96.5,86,16.41,210.2,133,17.87,146.4,106,TRUE
79,0,156.9,109,26.67,122.2,87,10.39,189.1,103,FALSE
164,0,123.3,78,20.96,170,85,14.45,165.9,78,FALSE
105,0,193.7,108,32.93,183.2,124,15.57,293.7,72,FALSE
89,0,206.9,134,35.17,167.7,105,14.25,155.7,86,FALSE
126,0,249.8,96,42.47,261.9,92,22.26,166.8,108,TRUE
96,0,144,102,24.48,224.7,73,19.1,227.7,91,FALSE
120,33,299.5,83,50.92,163.4,84,13.89,146.7,88,FALSE
212,0,226,127,38.42,304.6,83,25.89,181.2,132,TRUE
72,0,137.6,106,23.39,143.5,94,12.2,273.7,110,FALSE
155,26,211.7,121,35.99,139.2,123,11.83,146.7,89,FALSE
89,0,89.7,80,15.25,179.8,81,15.28,145.7,120,FALSE
126,0,197.6,126,33.59,246.5,112,20.95,285.3,104,FALSE
172,0,270,102,45.9,256.6,111,21.81,168.5,104,TRUE
75,0,224.7,116,38.2,192,79,16.32,212.2,98,FALSE
143,0,194.3,99,33.03,123.6,133,10.51,229.5,99,FALSE
166,0,47.7,89,8.11,264.4,95,22.47,235.2,97,TRUE
132,0,190.1,105,32.32,182.2,116,15.49,279.8,105,FALSE
94,0,89.5,94,15.22,339.9,106,28.89,172.9,76,TRUE
99,0,182.6,83,31.04,154.5,111,13.13,196,57,FALSE
136,35,205.5,86,34.94,298.5,119,25.37,214.2,104,FALSE
119,0,231.5,82,39.36,266.9,97,22.69,211,118,FALSE
115,0,251.3,69,42.72,252.5,96,21.46,118.3,112,TRUE
160,0,171.2,103,29.1,243.5,121,20.7,178.2,92,FALSE
166,0,197.9,89,33.64,251,113,21.34,138.3,85,FALSE
120,0,134.8,94,22.92,204.1,106,17.35,238.4,109,FALSE
173,0,191.4,114,32.54,168.5,138,14.32,109.3,99,FALSE
156,0,174.5,65,29.67,197.4,116,16.78,238.5,86,FALSE
70,0,177.4,125,30.16,226.2,104,19.23,254.1,72,FALSE
41,0,182.1,89,30.96,211.5,104,17.98,207.4,124,FALSE
132,0,222.4,85,37.81,165.4,76,14.06,208.4,97,FALSE
47,0,47.8,120,8.13,178.9,123,15.21,152.6,96,TRUE
160,0,121.8,97,20.71,89.3,97,7.59,150.7,92,FALSE
180,0,143.5,121,24.4,189.3,111,16.09,174.9,82,FALSE
93,0,164.9,68,28.03,210.4,86,17.88,229.4,104,FALSE
109,0,193.6,58,32.91,148.7,115,12.64,282.5,105,FALSE
80,0,101.1,121,17.19,263.2,110,22.37,137.7,74,FALSE
54,24,92.3,88,15.69,193.1,98,16.41,99.3,119,FALSE
121,0,168.9,128,28.71,123.9,99,10.53,266.3,105,FALSE
157,29,219.2,102,37.26,206,109,17.51,192.4,117,FALSE
170,37,178.1,130,30.28,242.8,103,20.64,243,93,FALSE
138,0,146.5,101,24.91,284.5,142,24.18,176,98,FALSE
92,31,172.3,116,29.29,266.2,91,22.63,228.2,90,FALSE
126,0,190.9,143,32.45,149.7,72,12.72,191.4,87,FALSE
41,0,232.1,74,39.46,327.1,88,27.8,226.5,119,TRUE
167,0,169.2,124,28.76,173.3,108,14.73,216.5,64,TRUE
91,0,123.8,107,21.05,319,125,27.12,237.6,78,FALSE
127,0,96,117,16.32,177,68,15.05,162.2,127,FALSE
88,27,93.4,106,15.88,252,92,21.42,189,104,FALSE
113,0,90.6,130,15.4,170.6,100,14.5,137.4,74,FALSE
78,0,152.9,81,25.99,256.6,82,21.81,173.6,112,FALSE
123,0,257.9,92,43.84,211.6,71,17.99,189.3,104,FALSE
136,29,85.2,98,14.48,230.4,85,19.58,243.6,104,FALSE
68,34,160,72,27.2,184.5,119,15.68,208.3,101,FALSE
132,10,182.9,54,31.09,292.4,68,24.85,142.3,116,FALSE
133,0,216.2,67,36.75,222.2,133,18.89,192,95,FALSE
127,0,261.7,105,44.49,181.8,107,15.45,100.9,131,FALSE
110,0,241.2,105,41,174.3,85,14.82,245.3,59,FALSE
121,0,177.2,142,30.12,123.5,88,10.5,213.2,51,FALSE
116,0,89.5,128,15.22,180.8,137,15.37,193.1,94,FALSE
112,16,200.3,72,34.05,197.8,91,16.81,151.1,92,FALSE
97,0,145,103,24.65,294.3,93,25.02,239.8,120,TRUE
43,0,159.5,99,27.12,119.7,149,10.17,173.9,126,FALSE
110,0,151.8,106,25.81,138,126,11.73,233.5,112,FALSE
67,0,176.2,120,29.95,236,138,20.06,152.5,104,FALSE
166,0,152.1,95,25.86,121,105,10.29,198,126,FALSE
129,0,161.3,122,27.42,220.6,95,18.75,224.7,104,FALSE
103,0,171.7,78,29.19,144.5,86,12.28,157.9,106,FALSE
71,0,278.9,110,47.41,190.2,67,16.17,255.2,84,TRUE
112,27,213,121,36.21,226.2,101,19.23,189.8,99,FALSE
8,36,242.9,67,41.29,170.9,59,14.53,177.3,130,FALSE
98,0,217.2,121,36.92,303.4,73,25.79,197.1,71,TRUE
90,0,175.9,111,29.9,285.2,115,24.24,150.8,122,FALSE
13,0,303.2,133,51.54,170.5,86,14.49,227.6,80,TRUE
58,0,238.9,107,40.61,187.2,88,15.91,181.1,84,FALSE
137,22,189.6,42,32.23,179,137,15.22,179.6,126,FALSE
116,0,133.3,94,22.66,247.8,126,21.06,219,78,TRUE
94,28,92.7,107,15.76,127.8,86,10.86,225.6,86,FALSE
87,0,177.2,72,30.12,248.9,105,21.16,200.8,87,FALSE
120,0,184.5,103,31.37,209,86,17.77,169.7,70,FALSE
97,24,176.1,109,29.94,159.4,81,13.55,269.1,94,FALSE
134,0,204.7,108,34.8,143.1,105,12.16,165.8,84,FALSE
68,0,143.6,80,24.41,134.3,65,11.42,215.6,84,FALSE
93,0,179.3,93,30.48,188.8,65,16.05,253.2,88,FALSE
120,0,137.3,100,23.34,212.2,129,18.04,152.7,92,FALSE
41,0,237.8,92,40.43,223.5,155,19,217.4,90,FALSE
80,0,203.7,92,34.63,216.4,97,18.39,154.2,66,FALSE
83,25,191.3,95,32.52,250.7,136,21.31,249.4,86,FALSE
109,0,209.1,141,35.55,205,93,17.43,119.4,111,FALSE
66,33,88.8,104,15.1,109.6,94,9.32,172.7,107,FALSE
104,0,97.2,88,16.52,155.6,85,13.23,261.6,105,FALSE
89,0,137.9,96,23.44,192.6,63,16.37,255.7,125,FALSE
127,0,224.3,112,38.13,185.7,103,15.78,159.4,83,FALSE
117,13,207.6,65,35.29,152.7,77,12.98,232.8,95,FALSE
128,0,268.1,95,45.58,120.5,126,10.24,220.8,121,FALSE
88,0,166.7,61,28.34,179.3,88,15.24,242.7,131,TRUE
61,0,267.1,104,45.41,180.4,131,15.33,230.6,106,TRUE
22,0,181.8,108,30.91,198.6,148,16.88,206.6,96,FALSE
78,0,147.1,80,25.01,199.7,100,16.97,160.7,106,FALSE
56,29,37.7,115,6.41,144.1,111,12.25,226.6,101,FALSE
192,0,185,88,31.45,224.9,98,19.12,212.4,105,FALSE
70,0,156.4,108,26.59,171,116,14.54,196.1,96,FALSE
148,0,239.3,84,40.68,195.7,85,16.63,232.6,104,FALSE
65,29,215.5,129,36.64,161.9,77,13.76,128.3,91,FALSE
119,0,134.9,70,22.93,211.5,74,17.98,188.5,105,FALSE
80,0,194.8,116,33.12,209.9,93,17.84,194.1,100,FALSE
152,20,239.1,105,40.65,209.1,111,17.77,268.2,130,FALSE
113,0,92.6,85,15.74,177.6,92,15.1,159.8,72,FALSE
75,0,209.4,133,35.6,211.5,121,17.98,291.2,123,FALSE
80,0,197.6,83,33.59,164.5,86,13.98,94,98,FALSE
148,0,17.6,121,2.99,161.7,125,13.74,203.1,82,FALSE
63,0,62.9,112,10.69,202.9,111,17.25,259,58,FALSE
97,28,202.3,97,34.39,69.2,84,5.88,257.6,64,FALSE
166,0,136.1,116,23.14,181.4,93,15.42,131.4,108,FALSE
94,0,207,109,35.19,167.4,80,14.23,238.2,117,FALSE
85,33,207.9,95,35.34,233.5,88,19.85,221.3,92,FALSE
80,0,276.5,122,47.01,195.6,79,16.63,210.3,78,TRUE
210,31,313.8,87,53.35,147.7,103,12.55,192.7,97,FALSE
88,25,288.5,114,49.05,203.4,74,17.29,228.4,117,FALSE
100,0,210.9,85,35.85,329.3,69,27.99,127.1,78,FALSE
154,35,64.9,76,11.03,184.1,91,15.65,151.6,75,FALSE
32,26,243.5,137,41.4,236.8,108,20.13,173.3,149,FALSE
18,0,197,97,33.49,203.7,107,17.31,202,105,FALSE
126,31,278,88,47.26,253.2,65,21.52,223.2,114,FALSE
144,37,219.9,102,37.38,222.1,77,18.88,118.5,111,FALSE
29,0,313.2,103,53.24,216.3,151,18.39,218.4,106,TRUE
86,16,145.7,88,24.77,191,129,16.24,215.5,82,FALSE
138,37,75.8,102,12.89,173.6,147,14.76,162.6,96,FALSE
146,0,195.9,86,33.3,228.6,82,19.43,303.5,94,FALSE
175,0,132,95,22.44,231.2,74,19.65,313.4,108,FALSE
74,0,124,102,21.08,262.1,101,22.28,268.2,98,FALSE
48,0,171.9,98,29.22,159,127,13.52,139.5,101,FALSE
74,31,249.4,70,42.4,209.5,59,17.81,180.6,75,FALSE
105,0,228.4,100,38.83,145.1,108,12.33,245.3,140,FALSE
157,0,168.6,71,28.66,205.1,48,17.43,175.8,88,FALSE
217,0,123.7,138,21.03,248.5,105,21.12,269.6,78,FALSE
68,0,178.7,61,30.38,252.3,84,21.45,255.7,76,FALSE
80,0,113.2,86,19.24,185.5,97,15.77,237.3,145,FALSE
38,25,142.4,106,24.21,313.7,109,26.66,126.6,117,FALSE
107,38,204.2,57,34.71,205.9,92,17.5,286.5,80,FALSE
140,0,149.7,71,25.45,212.5,97,18.06,245.9,67,FALSE
98,0,227.1,116,38.61,120.5,103,10.24,117,102,TRUE
114,0,155.3,75,26.4,169.9,87,14.44,207,133,FALSE
46,0,156.4,105,26.59,185.5,98,15.77,226.7,96,FALSE
118,42,148.7,105,25.28,167.3,105,14.22,270.6,105,FALSE
37,0,271.7,112,46.19,155.1,96,13.18,199.5,97,FALSE
34,0,193.7,74,32.93,126.9,84,10.79,221.2,166,FALSE
98,23,245.5,54,41.74,292.7,83,24.88,184,90,FALSE
113,0,245.3,108,41.7,259.9,140,22.09,204.3,115,TRUE
69,0,196.1,87,33.34,236.8,66,20.13,182.3,75,FALSE
121,0,134.1,112,22.8,195.1,104,16.58,159.6,139,FALSE
59,31,225,78,38.25,191.3,79,16.26,226.7,79,FALSE
59,0,189.7,100,32.25,115.9,133,9.85,220.6,115,FALSE
190,0,142.9,96,24.29,177.9,96,15.12,113.3,117,FALSE
109,0,175.6,80,29.85,238,94,20.23,198.4,103,FALSE
136,0,92.4,109,15.71,219,115,18.62,212.6,80,FALSE
86,0,92.8,92,15.78,159.6,87,13.57,148.7,115,FALSE
100,27,221.7,100,37.69,236.1,70,20.07,192.7,91,FALSE
106,0,159.6,94,27.13,276.8,118,23.53,223.5,65,FALSE
104,0,144.5,107,24.57,180.5,85,15.34,226,94,FALSE
129,0,159.1,100,27.05,202.5,90,17.21,233.1,96,FALSE
205,0,49.9,123,8.48,150.7,81,12.81,188.2,67,FALSE
93,32,116.9,120,19.87,232.4,97,19.75,127.7,112,FALSE
123,0,150,98,25.5,89.8,95,7.63,326,91,FALSE
99,0,254.4,120,43.25,159.3,92,13.54,264.4,94,FALSE
61,33,270.7,53,46.02,200.7,116,17.06,201.7,102,FALSE
71,0,207,112,35.19,173.8,96,14.77,178.4,61,FALSE
4,0,145.3,89,24.7,303.8,93,25.82,206.1,82,FALSE
148,25,230.7,102,39.22,233.8,109,19.87,215.8,90,FALSE
141,0,151.5,104,25.76,242.2,114,20.59,304.2,109,FALSE
56,0,146.1,57,24.84,196.2,97,16.68,310.1,110,FALSE
160,0,256,111,43.52,187.4,61,15.93,119.1,81,FALSE
43,35,200.2,105,34.03,244.4,88,20.77,207.2,97,FALSE
42,0,150.7,52,25.62,246.7,96,20.97,103.8,118,FALSE
135,0,186,107,31.62,66,94,5.61,213.1,105,FALSE
106,0,212.9,110,36.19,187,69,15.9,128.1,71,FALSE
106,0,194.8,133,33.12,213.4,73,18.14,190.8,92,FALSE
83,30,272.5,105,46.33,253,83,21.51,180.8,123,FALSE
110,0,135.1,109,22.97,205.2,99,17.44,166.3,119,FALSE
153,0,154.6,56,26.28,263,84,22.36,367.7,89,FALSE
109,35,230.5,116,39.19,265.8,130,22.59,269.7,69,FALSE
31,0,165.4,84,28.12,203.7,107,17.31,201.7,65,FALSE
124,0,143.3,120,24.36,230.7,111,19.61,214.3,91,TRUE
110,0,271.1,108,46.09,237,122,20.15,239.9,122,TRUE
124,0,253.5,104,43.1,117.9,123,10.02,248.5,104,FALSE
82,0,167.1,77,28.41,131.8,79,11.2,187.4,98,TRUE
122,0,168.3,96,28.61,87.6,91,7.45,247.2,87,FALSE
137,0,104.7,115,17.8,249.8,144,21.23,192.3,99,FALSE
69,0,135.4,101,23.02,238.1,124,20.24,195.6,102,FALSE
46,34,191.4,102,32.54,361.8,96,30.75,147.5,132,FALSE
103,0,158.7,90,26.98,198.4,117,16.86,181.1,76,FALSE
16,0,144.8,84,24.62,164.9,141,14.02,231.5,75,FALSE
119,0,98.8,97,16.8,146.9,68,12.49,190.7,105,FALSE
124,0,157.8,71,26.83,203.2,114,17.27,168.7,82,TRUE
122,37,163,107,27.71,312.8,118,26.59,200,85,FALSE
139,0,181.6,119,30.87,335.7,118,28.53,149.8,64,FALSE
67,0,129,78,21.93,188,116,15.98,235,102,FALSE
84,0,86,83,14.62,260.7,86,22.16,98.6,109,FALSE
101,17,193.9,71,32.96,189.8,81,16.13,196.3,97,FALSE
40,0,109.4,107,18.6,244.7,102,20.8,276.9,123,FALSE
61,0,188.9,105,32.11,153.6,116,13.06,213.3,106,FALSE
120,0,179.9,72,30.58,170,98,14.45,190.6,89,TRUE
95,0,183.4,98,31.18,281.3,95,23.91,105.2,113,FALSE
98,0,288.1,101,48.98,137.9,93,11.72,206.5,88,FALSE
114,0,169.2,96,28.76,149.9,83,12.74,196.9,119,FALSE
68,29,195.5,113,33.24,171.6,96,14.59,204,85,TRUE
149,20,264.4,102,44.95,219.6,123,18.67,200.4,89,FALSE
22,0,207.7,116,35.31,210.6,99,17.9,238.2,88,FALSE
176,0,169.5,151,28.82,112.9,84,9.6,56.6,99,FALSE
152,0,141.5,102,24.06,263,94,22.36,207.1,113,FALSE
118,0,154.8,71,26.32,244,73,20.74,159.6,81,FALSE
101,0,133.5,51,22.7,219.6,96,18.67,210,74,FALSE
102,0,273.2,85,46.44,211.1,82,17.94,203.7,129,TRUE
118,0,224.6,94,38.18,225.9,120,19.2,269,105,FALSE
105,0,273.8,97,46.55,289.7,106,24.62,269.1,126,TRUE
153,0,159.5,103,27.12,275.5,90,23.42,176.7,126,TRUE
71,0,104,92,17.68,197,125,16.75,110.1,123,FALSE
71,31,115.4,90,19.62,217.4,78,18.48,239.9,102,FALSE
68,0,222.1,107,37.76,199.4,102,16.95,162.4,107,FALSE
66,0,116.4,98,19.79,95.6,74,8.13,181.5,94,FALSE
101,0,217.7,118,37.01,231.7,128,19.69,185.3,128,FALSE
116,0,129.4,84,22,157.3,89,13.37,215.5,77,FALSE
54,33,161.8,73,27.51,273,58,23.21,153.9,76,FALSE
112,29,198.8,122,33.8,238.6,114,20.28,289.5,69,FALSE
122,45,147.8,85,25.13,147.4,93,12.53,203.5,110,FALSE
74,0,262.3,114,44.59,198.9,96,16.91,165.9,90,FALSE
90,0,246.4,83,41.89,160.3,88,13.63,170.9,99,FALSE
112,0,174.3,123,29.63,140.2,124,11.92,215.4,89,TRUE
85,0,183.4,111,31.18,168.8,98,14.35,199.7,97,FALSE
100,0,191.9,95,32.62,200.9,101,17.08,271.9,74,FALSE
114,0,187.8,109,31.93,154.6,97,13.14,213.9,102,FALSE
83,0,259.7,106,44.15,152.7,116,12.98,224.7,92,FALSE
157,0,180.4,123,30.67,194,98,16.49,227.3,88,FALSE
51,0,51.8,107,8.81,230.2,104,19.57,227.5,118,FALSE
42,0,303.9,106,51.66,232.2,54,19.74,147.1,76,TRUE
101,36,123.7,125,21.03,172.6,106,14.67,280.5,127,TRUE
112,0,206.2,122,35.05,164.5,94,13.98,140.3,101,FALSE
56,0,164.3,92,27.93,233.7,107,19.86,187.3,104,FALSE
53,0,228.6,117,38.86,132.8,123,11.29,227.2,124,TRUE
64,22,200.4,80,34.07,131.1,84,11.14,230.7,67,FALSE
123,0,154.3,107,26.23,183,111,15.56,54,134,FALSE
68,30,122.9,93,20.89,233.5,91,19.85,199.5,144,FALSE
40,0,220.8,100,37.54,265.7,106,22.58,212.8,94,FALSE
132,0,214.6,78,36.48,251.7,98,21.39,240.8,88,FALSE
120,0,202,123,34.34,184.3,78,15.67,176,89,TRUE
108,32,209.5,108,35.62,109.6,64,9.32,189.7,145,TRUE
161,0,297.9,141,50.64,238.1,107,20.24,240.5,93,TRUE
130,0,212.8,102,36.18,189.8,137,16.13,170.1,105,TRUE
122,0,145.6,102,24.75,284.7,111,24.2,228.2,91,FALSE
130,19,152.9,87,25.99,213.2,99,18.12,205.3,114,FALSE
90,0,125.4,158,21.32,269.1,83,22.87,238.6,103,FALSE
139,25,138.3,96,23.51,80.6,79,6.85,163.7,83,FALSE
57,0,189.3,157,32.18,174.9,70,14.87,221.9,117,FALSE
128,0,199.3,86,33.88,194.8,102,16.56,298.2,82,FALSE
127,0,247.5,99,42.08,108.5,118,9.22,232,72,FALSE
107,0,294.9,71,50.13,192.8,78,16.39,148.1,87,TRUE
177,0,175.4,99,29.82,155.3,83,13.2,179.4,86,FALSE
121,0,179.4,70,30.5,143,93,12.16,116.3,113,FALSE
99,39,126.8,94,21.56,293.6,115,24.96,174.1,91,FALSE
126,0,239.7,87,40.75,281.7,92,23.94,183.5,113,TRUE
77,33,143,101,24.31,212.2,102,18.04,104.9,120,TRUE
21,0,91.9,109,15.62,198.4,111,16.86,171.7,125,FALSE
56,0,210.4,80,35.77,176.6,96,15.01,149.7,56,FALSE
92,29,201.3,130,34.22,203.7,115,17.31,129.9,113,TRUE
81,0,145.6,59,24.75,287.9,131,24.47,181.7,121,FALSE
139,31,203.5,82,34.6,200.3,72,17.03,214,112,TRUE
68,0,232.4,76,39.51,153.3,103,13.03,214.6,107,FALSE
183,8,86.5,119,14.71,285.2,97,24.24,180.4,133,FALSE
90,0,109.9,102,18.68,220.8,114,18.77,104,133,FALSE
165,0,156,88,26.52,276.1,81,23.47,175.9,94,FALSE
89,0,326.3,112,55.47,165.1,110,14.03,162.9,97,TRUE
59,0,195,58,33.15,198.5,88,16.87,304.3,110,FALSE
16,0,110,91,18.7,147.3,75,12.52,190.5,73,FALSE
114,0,147.1,119,25.01,161,111,13.69,275.9,106,TRUE
113,0,156,141,26.52,256.8,72,21.83,175.3,123,FALSE
120,0,98.2,99,16.69,186.7,85,15.87,146.7,96,FALSE
115,0,210.6,120,35.8,153.1,84,13.01,262.2,79,FALSE
37,0,239.9,120,40.78,261.6,88,22.24,207.1,88,TRUE
100,0,159.9,94,27.18,179.9,95,15.29,154.4,102,TRUE
132,0,197.8,66,33.63,133.9,119,11.38,177.3,94,TRUE
38,36,115.4,98,19.62,166.2,83,14.13,184.7,79,FALSE
1,0,123.8,113,21.05,236.2,77,20.08,73.2,81,FALSE
97,15,117.6,97,19.99,196.3,126,16.69,157.4,113,FALSE
55,28,105.3,82,17.9,197.4,109,16.78,187.5,91,FALSE
