x,y,cld,dtr,frs,pre,tmn,tmp,elevation,X5_Ct_2010_Da,X5_Bf_2010_Da,lumpy
115.25,68.25,79.4,7.5,31,15,-36.6,-32.8,167,0.885637072,0.000186606,0
115.75,68.25,78.3,7.3,31,15.2,-36.4,-32.7,156,1.304850964,0.000169724,0
116.25,68.25,77.1,7.2,31,15.5,-36.6,-33,165,1.337956161,0.000142823,0
116.75,68.25,75.9,7.3,31,14.2,-36.9,-33.2,170,0.948464121,0.000123538,0
117.25,68.25,73.5,7.2,31,14.5,-36.6,-33,156,1.79072684,0.000156816,0
117.75,68.25,72.3,7.1,31,14.7,-37,-33.4,151,1.30314717,0.000180474,0
118.25,68.25,71.2,7.1,31,13.4,-37.5,-33.9,167,0.829560243,0.000149525,0
118.75,68.25,68.7,6.9,31,13.7,-37.6,-34.1,160,0.830818126,0.00015054,0
119.25,68.25,67.5,6.8,31,14,-37.7,-34.3,160,0.851038617,0.000146471,0
119.75,68.25,66.4,6.6,31,16,-37.6,-34.3,165,1.018919321,0.000232634,0
120.25,68.25,65.1,6.5,31,16.1,-37.7,-34.4,158,0.992493041,0.00016091,0
120.75,68.25,65.2,6.4,31,16.3,-37.8,-34.6,163,1.167195138,0.000200564,0
121.25,68.25,64,6.2,31,14.5,-37.7,-34.6,155,1.33839923,0.000127596,0
121.75,68.25,64,6.1,31,16.6,-37.9,-34.8,156,1.470777713,0.000187558,0
122.25,68.25,64,5.8,31,18.7,-37.5,-34.6,147,1.560726169,0.000139991,0
122.75,68.25,62.7,5.9,31,18.9,-37.8,-34.8,154,1.666782936,0.00024588,0
123.25,68.25,62.7,5.7,31,19,-37.9,-35,149,2.431855568,0.00021166,0
123.75,68.25,62.8,5.7,31,19,-38.2,-35.3,148,0,0.000166211,0
124.25,68.25,62.9,5.6,31,18.9,-38.5,-35.7,150,1.583152438,0.000473616,0
124.75,68.25,63,5.8,31,16.7,-39.3,-36.4,156,1.397570272,0.000150761,0
125.25,68.25,63.1,6,31,16.2,-40.5,-37.5,169,1.309249685,0.00019095,0
125.75,68.25,63.2,6,31,17.5,-41.1,-38.1,169,1.338655903,0.000224985,0
126.25,68.25,63.2,6,31,15.2,-42,-39,169,1.562912175,0.00018676,0
126.75,68.25,62,6.5,31,13,-44.6,-41.3,176,1.657166621,0.000350922,0
127.25,68.25,62,6.7,31,12.5,-45.9,-42.5,153,2.366267966,0.000439658,0
127.75,68.25,62,6.8,31,12,-47.1,-43.7,181,1.937706128,0.000575974,0
128.25,68.25,60.7,7.1,31,10,-49.2,-45.6,197,2.083858306,0.001511545,0
128.75,68.25,59.5,7.3,31,8.2,-50.5,-46.8,178,2.07372462,0.001205352,0
129.25,68.25,59.8,7.1,31,8.1,-49,-45.4,189,1.596701136,0.000288545,0
129.75,68.25,59.8,7.1,31,7.9,-49.2,-45.6,191,1.945252571,0.001113126,0
130.25,68.25,58.5,6.8,31,7.8,-48.1,-44.7,166,1.734918859,0.000567832,0
130.75,68.25,58.5,6.6,31,8.8,-46.5,-43.2,170,2.84749631,0.000235826,0
131.25,68.25,57.3,6.5,31,8.6,-46.8,-43.5,184,1.062573591,0.000180079,0
131.75,68.25,56,6.5,31,9.5,-46.9,-43.6,140,2.470110933,0.000160462,0
132.25,68.25,54.8,6.3,31,9.1,-46.1,-42.9,159,1.648652993,0.000149878,0
132.75,68.25,53.4,6.4,31,7.8,-46.5,-43.3,145,2.791170692,0.000198219,0
133.25,68.25,52.2,6.5,31,7.6,-47,-43.7,161,2.222955575,0.000175564,0
133.75,68.25,50.9,6.5,31,7.5,-47.1,-43.8,174,3.420927036,0.000148567,0
134.25,68.25,50.9,6.5,31,6.4,-47.1,-43.8,170,2.423954007,0.000129615,0
134.75,68.25,50.8,6.4,31,6.4,-46.5,-43.3,133,2.727134817,0.000197603,0
135.25,68.25,50.9,6.5,31,5.3,-46.8,-43.5,174,2.386310134,0.000170963,0
135.75,68.25,50.9,6.8,31,4.2,-47.8,-44.4,181,2.106253302,0.000160933,0
136.25,68.25,51,6.9,31,4.2,-48.4,-44.9,170,1.3757506,0.000257114,0
136.75,68.25,51.1,7.1,31,4.2,-48.5,-44.9,180,1.092378522,0.000168349,0
137.25,68.25,52.4,7.1,31,5.2,-48.4,-44.8,163,1.048554868,0.000229793,0
137.75,68.25,52.5,7.1,31,5.2,-47.8,-44.2,172,0,0,0
138.25,68.25,52.6,7.4,31,4.2,-49.4,-45.7,167,1.461189543,0.0002523,0
138.75,68.25,51.3,7.9,31,1,-52.1,-48.1,180,2.434453504,0.001518599,0
139.25,68.25,52.7,7.1,31,6.3,-46.8,-43.2,162,2.105582802,0.000181582,0
139.75,68.25,52.7,7.5,31,4.2,-48.8,-45,199,1.816386938,0.001105953,0
140.25,68.25,52.8,7.7,31,4.3,-49.1,-45.2,112,1.098509689,0.000216846,0
140.75,68.25,54,7.5,31,5.5,-47.6,-43.8,157,1.183052776,0.000311278,0
141.25,68.25,55.3,7.4,31,6.6,-46.4,-42.7,174,1.884858128,0.000249484,0
141.75,68.25,55.3,7.4,31,7.9,-46.1,-42.4,165,2.324926371,0.000303701,0
142.25,68.25,56.7,7.1,31,9.1,-43.2,-39.6,147,2.127446677,0.000317631,0
142.75,68.25,58.2,7.1,31,9.1,-42.5,-38.9,151,2.086789247,0.000638595,0
143.25,68.25,59.6,7.2,31,10.3,-41.9,-38.3,151,2.041746855,0.000587865,0
143.75,68.25,59.8,7.2,31,12.6,-41.4,-37.8,149,2.246658334,0.000640522,0
144.25,68.25,61.4,7.4,31,13.7,-40.9,-37.2,147,1.99422791,0.000970186,0
144.75,68.25,62.7,7.3,31,13.6,-40.4,-36.7,150,1.781818596,0.001107256,0
145.25,68.25,65.4,7.4,31,13.5,-39.7,-36,148,0,0,0
145.75,68.25,66.9,7.5,31,14.5,-39.1,-35.3,147,2.488422921,0,0
146.25,68.25,68.2,7.5,31,15.4,-38.5,-34.7,150,1.763396224,0.000946929,0
146.75,68.25,70.7,7.5,31,16.3,-37.9,-34.1,154,2.556217798,0.001191876,0
147.25,68.25,72,7.7,31,16.1,-37.7,-33.8,149,1.634975546,0.00050132,0
147.75,68.25,74.5,7.8,31,16.1,-37.8,-33.9,152,1.003667631,0.000180972,0
148.25,68.25,76.9,7.8,31,16.1,-37.5,-33.6,159,0,0,0
148.75,68.25,79.2,8,31,17.3,-37,-33,150,0,0,0
149.25,68.25,81.6,8,31,17.3,-36.9,-32.9,149,0,0,0
149.75,68.25,83.9,8.1,31,18.4,-37,-32.9,148,1.747081475,0.000507429,0
150.25,68.25,84.9,8.1,31,18.4,-37,-32.9,150,2.253040891,0.000864667,0
150.75,68.25,87.2,8.2,31,17.3,-37,-32.9,149,1.771766138,0.005314698,0
151.25,68.25,88.4,8.4,31,18.3,-37.2,-33,148,0,0,0
151.75,68.25,88.2,8.4,31,18.1,-37.2,-33,149,0,0.002499343,0
152.25,68.25,88,8.5,31,17.9,-37.3,-33,147,0,0,0
152.75,68.25,87.8,8.6,31,17.6,-37.3,-33,148,2.055293278,0,0
153.25,68.25,87.6,8.6,31,17.3,-37.3,-33,149,2.534642525,0.001026139,0
153.75,68.25,86.1,8.6,31,16.8,-37.1,-32.8,151,1.968888665,0.001319026,0
154.25,68.25,86,8.7,31,16,-37,-32.6,148,2.41961886,0.001457782,0
154.75,68.25,84.7,8.7,31,14.9,-36.9,-32.5,147,3.768332322,0.001486166,0
155.25,68.25,83.2,8.8,31,13.8,-36.6,-32.2,148,0,0.001090072,0
155.75,68.25,83.1,8.7,31,12.2,-36.4,-32,147,2.229256715,0.001518903,0
156.25,68.25,81.7,8.8,31,11.6,-36.2,-31.8,150,2.704717244,0.000722841,0
156.75,68.25,81.5,8.7,31,11.2,-35.9,-31.5,147,1.876506726,0.001065183,0
157.25,68.25,79.9,8.8,31,11.1,-35.7,-31.3,145,2.36422539,0.003642929,0
157.75,68.25,79.7,8.7,31,11.2,-35.4,-31,148,1.793801458,0.000846478,0
158.25,68.25,78.2,8.8,31,11.3,-35,-30.6,154,1.679005489,0.000337349,0
158.75,68.25,77.9,8.8,31,11.4,-34.8,-30.4,155,2.113552956,0.000566436,0
159.25,68.25,76.3,8.7,31,10.1,-34.4,-30,149,1.739658938,0.001083303,0
159.75,68.25,76,8.7,31,9.6,-34,-29.6,149,2.196131849,0.00113069,0
160.25,68.25,74.4,8.6,31,9.7,-33.5,-29.2,146,0,0.00415544,0
160.75,68.25,74.1,8.7,31,8.6,-33.3,-28.9,145,0,0.047338774,0
161.25,68.25,72.6,8.6,31,8.7,-32.9,-28.6,147,0,0.043904419,0
161.75,68.25,72.5,8.7,31,8.2,-32.8,-28.4,145,0,0.018639276,0
162.25,68.25,71.2,8.7,31,7.8,-32.7,-28.3,156,0,0.000309832,0
162.75,68.25,71.3,8.7,31,7.4,-32.7,-28.3,147,0,0.000238355,0
163.25,68.25,70.1,8.9,31,7.1,-32.9,-28.4,154,0,0.000162781,0
163.75,68.25,70.3,8.9,31,6.7,-32.3,-27.8,154,0,0.00025134,0
164.25,68.25,70.4,9,31,6,-32.8,-28.3,153,0,0.000176323,0
164.75,68.25,69.4,8.9,31,6.4,-32.6,-28.1,157,0,0.000176415,0
165.25,68.25,69.6,9.2,31,6.1,-33.2,-28.6,176,0,0.000235716,0
165.75,68.25,69.8,9.4,31,6.3,-34.3,-29.6,161,0,0.000194338,0
166.25,68.25,70.1,9.6,31,6.6,-34.5,-29.7,159,0,0.000317272,0
166.75,68.25,70.3,9.6,31,7.5,-34,-29.2,175,0,0.000236149,0
167.25,68.25,70.1,9.6,31,7.9,-33.8,-29,178,0,0.000193149,0
167.75,68.25,70.3,9.7,31,8.3,-34,-29.1,161,0,0.000176873,0
168.25,68.25,70.5,9.7,31,9.2,-33.4,-28.5,159,0,0.000238718,0
168.75,68.25,70.6,9.9,31,9.1,-34.2,-29.2,157,0,0.000823872,0
169.25,68.25,70.7,9.8,31,10.6,-33.1,-28.2,159,0,0.000379074,0
169.75,68.25,70.5,9.5,31,11.5,-31.5,-26.7,164,0,0.0003548,0
170.25,68.25,70.3,9.4,31,11.9,-30.8,-26.1,158,0,0.000592369,0
170.75,68.25,69.9,9.4,31,13.6,-30.4,-25.7,160,0,0.000396678,0
171.25,68.25,69.5,9.4,31,14.2,-30.1,-25.4,151,0,0.000943047,0
171.75,68.25,70.3,9.3,31,14.8,-30,-25.3,151,0,0.001210561,0
172.25,68.25,68.8,9.4,31,14.8,-30.3,-25.6,163,0,0.000473753,0
172.75,68.25,68.5,9.5,31,16,-31,-26.2,161,0,0.000260919,0
173.25,68.25,67,9.6,31,16.7,-32,-27.2,157,0,0.000225346,0
173.75,68.25,66.7,9.6,31,17.5,-31.7,-26.9,145,0,0.00028266,0
174.25,68.25,65.1,9.5,31,18.4,-31.6,-26.8,179,0,0.000332379,0
174.75,68.25,64.8,9.5,31,19.4,-31.7,-26.9,172,0,0.000287141,0
175.25,68.25,63.3,9.3,31,21.2,-31.5,-26.8,178,0,0.000289565,0
175.75,68.25,63,9.3,31,22,-31,-26.3,176,0,0.000322736,0
176.25,68.25,60.6,9.2,31,23.7,-30.5,-25.9,180,0,0.000206929,0
176.75,68.25,60.5,9.2,31,25.2,-30.5,-25.9,190,0,0.000536163,0
177.25,68.25,59.2,9.3,31,25.5,-31.6,-26.9,188,0,0.000166287,0
177.75,68.25,59.2,9.2,31,27.1,-31.3,-26.7,155,0,0.001652168,0
178.25,68.25,59.3,8.9,31,29.6,-30.3,-25.8,170,0,0.002285378,0
178.75,68.25,59.4,8.7,31,31,-29.7,-25.3,183,0,0.001549123,0
179.25,68.25,59.5,8.7,31,32.6,-29.3,-24.9,153,0,0.002852941,0
179.75,68.25,59.7,8.6,31,34.2,-29.2,-24.9,171,0,0.001127099,0
-179.75,67.75,82.8,8.5,31,37.9,-25.6,-21.3,169,0,0.000722745,0
-179.25,67.75,82.1,8.4,31,40.1,-25.1,-20.9,153,0,0.000395615,0
-178.75,67.75,82.5,8.1,31,43.3,-24.3,-20.2,149,0,0.000298111,0
-178.25,67.75,82.9,8,31,45.1,-23.7,-19.7,158,0,0.000199334,0
-177.75,67.75,84.4,7.8,31,49.1,-22.8,-18.9,156,0,0.000902138,0
-177.25,67.75,84.2,7.7,31,50.2,-22.3,-18.4,144,0,0.001397578,0
-176.75,67.75,84.1,7.5,31,51.1,-21.6,-17.8,143,0,0.002140646,0
-176.25,67.75,84,7.4,31,52.9,-21.1,-17.4,144,0,0.001844901,0
-175.75,67.75,84,7.3,31,53.4,-20.7,-17,147,0,0.003103297,0
30.25,67.75,83.6,8.6,31,46.8,-17.4,-13.1,158,0.023730979,0.000156812,0
30.75,67.75,84.5,8.3,31,55.1,-17.5,-13.3,163,0.179686223,4.34E-05,0
31.25,67.75,83.4,8.2,31,54.4,-17,-12.9,155,0.023347226,1.09E-05,0
31.75,67.75,84.4,8,31,57.2,-17,-13,155,0,0,0
32.25,67.75,83.6,7.9,31,64.1,-17.6,-13.6,160,0,0,0
32.75,67.75,86.3,7.8,31,60,-17.3,-13.4,162,3.204413692,0,0
33.25,67.75,87.1,7.5,31,55.7,-17,-13.2,184,5.126284928,0.000152639,0
33.75,67.75,87.8,7.3,31,70.5,-18.1,-14.4,137,4.708973145,0.001130492,0
34.25,67.75,88.6,7.2,31,54.7,-17,-13.4,167,1.203032103,3.65E-05,0
34.75,67.75,88,7,31,62.9,-17.5,-14,128,0.022884281,5.90E-05,0
35.25,67.75,88.9,7,31,47.3,-16.5,-13,162,0.011213899,6.19E-05,0
35.75,67.75,90.2,7.1,31,50.4,-16.7,-13.1,159,0.006601018,1.40E-05,0
36.25,67.75,90,7,31,50.1,-16.9,-13.4,155,0.004478953,2.44E-05,0
36.75,67.75,91,6.9,31,53.5,-17.4,-13.9,159,0.005211637,7.93E-05,0
37.25,67.75,92,7,31,50.9,-17.4,-13.9,158,0.003322065,0.000139799,0
37.75,67.75,91.7,7,31,51.8,-17.8,-14.3,158,0.004350393,0.000116767,0
38.25,67.75,92.6,7,31,49.7,-18,-14.5,158,0.005204517,0.000178755,0
38.75,67.75,93.6,7.1,31,52,-18.6,-15,158,0.004264466,0.000276907,0
39.25,67.75,93.3,7.1,31,51.3,-18.8,-15.2,162,0.003952347,0.000745076,0
39.75,67.75,94.3,7.1,31,50.6,-19,-15.4,160,0.007599341,0.001016702,0
40.25,67.75,94.2,7.2,31,39,-18.3,-14.7,159,0.021455927,0.001905333,0
44.25,67.75,90.8,7.9,31,33,-20.8,-16.8,146,0.135189873,0.00142388,0
44.75,67.75,90.2,7.9,31,32,-21.1,-17.1,148,0.117506502,0.000807578,0
45.25,67.75,90.6,8,31,31.9,-21.5,-17.5,144,0.419937839,0.003405417,0
49.25,67.75,81.8,7.9,31,29.4,-22,-18,152,0.239604831,0.000196335,0
49.75,67.75,80.7,7.8,31,29.6,-22.1,-18.2,153,0.049523011,0.000276354,0
50.25,67.75,79.4,7.9,31,30.9,-22.1,-18.1,149,0.206281181,0.002527293,0
50.75,67.75,79.4,7.9,31,29.3,-22.1,-18.1,150,0.060564637,0.000209104,0
51.25,67.75,79.4,7.7,31,29.7,-21.7,-17.8,151,0.077149147,0.000153791,0
51.75,67.75,79.4,7.8,31,29.1,-21.4,-17.5,151,0.04283985,0.000145311,0
52.25,67.75,79.4,7.9,31,30.4,-21.5,-17.5,147,0.049987679,0.000444392,0
52.75,67.75,82.1,7.9,31,28.4,-21.4,-17.4,147,0.05518726,0.000802963,0
53.25,67.75,79,7.9,31,28.4,-21.3,-17.3,145,0.044947087,0.024794477,0
53.75,67.75,77.6,7.8,31,29.8,-21.4,-17.5,147,0.043762277,0.000876479,0
54.25,67.75,77.6,7.7,31,29.2,-21.6,-17.7,156,0.020026712,0.000150664,0
54.75,67.75,77.7,7.8,31,28.5,-21.8,-17.9,154,0.046086937,0.000226488,0
55.25,67.75,76.5,7.7,31,27.9,-22.1,-18.2,153,0.02445596,0.00021239,0
55.75,67.75,76.6,7.7,31,27.3,-22.3,-18.4,157,0.022454651,0.000205368,0
56.25,67.75,75.4,7.7,31,27.7,-22.4,-18.5,153,0.020018757,0.000236637,0
56.75,67.75,74.2,7.7,31,27.2,-22.5,-18.6,154,0.019386977,0.000279303,0
57.25,67.75,76.4,7.8,31,26.8,-22.6,-18.7,147,0.019097129,0.00020454,0
57.75,67.75,74.9,7.9,31,26.6,-22.8,-18.8,149,0.020807392,0.00043067,0
58.25,67.75,73.3,7.9,31,25.2,-23,-19,152,0.016921324,0.00025914,0
58.75,67.75,71.8,8.1,31,24.7,-23.2,-19.1,155,0.02001679,0.000334087,0
59.25,67.75,70.1,8.1,31,23.5,-23.3,-19.2,155,0.023574639,0.000177969,0
59.75,67.75,71,8,31,22.5,-23.4,-19.4,148,0.041230785,0.00056767,0
60.25,67.75,71.8,8,31,21.5,-23.9,-19.9,151,0.026688719,0.000273674,0
60.75,67.75,73.2,7.8,31,20.7,-24.1,-20.2,155,0.0237008,0.000255364,0
61.25,67.75,75.8,7.7,31,20,-24.3,-20.4,158,0.014533174,0.000208972,0
61.75,67.75,77.1,7.6,31,19.3,-24.3,-20.5,160,0.015490754,0.000346195,0
62.25,67.75,79.6,7.3,31,19.6,-24.4,-20.7,153,0.02006945,0.00019866,0
62.75,67.75,82.1,7.1,31,19.1,-24,-20.4,148,0.036154116,0.000303903,0
63.25,67.75,84.6,6.9,31,18.6,-24.3,-20.8,158,0.144353199,0.000309759,0
63.75,67.75,87,6.6,31,18,-24.4,-21.1,158,1.519137029,0.000367891,0
64.25,67.75,89.3,6.3,31,18.2,-24.5,-21.3,157,2.08274265,0.001146567,0
64.75,67.75,91.7,6,31,17.4,-24.5,-21.5,158,2.123555218,0.001026299,0
65.25,67.75,94.1,5.6,31,16.7,-24.3,-21.5,152,0.732654593,0.000461572,0
65.75,67.75,95.3,5.8,31,16,-26.6,-23.7,167,2.695640861,0.001584796,0
66.25,67.75,96.4,5.6,31,15.3,-27.3,-24.5,176,0.020676231,0.001067829,0
66.75,67.75,97.6,5.4,31,15.5,-26.5,-23.8,169,0.011870886,0.00053115,0
67.25,67.75,97.5,5,31,16.6,-24.5,-22,158,0.005703068,0.000199885,0
67.75,67.75,97.4,4.9,31,16.9,-24,-21.5,152,0.008375146,0.000282262,0
68.25,67.75,97.3,5,31,17.1,-23.9,-21.4,156,0.001838765,0.000537819,0
68.75,67.75,95.9,5.2,31,18.3,-24,-21.4,148,0.002327725,0.000962069,0
69.25,67.75,94.6,5.3,31,18.5,-24,-21.3,149,0.017999474,0.001282971,0
69.75,67.75,93.1,5.4,31,19.8,-24.1,-21.4,147,0.007001952,0.001934107,0
70.25,67.75,91.8,5.7,31,21,-24.1,-21.2,148,0.002582213,0.000876156,0
70.75,67.75,91.6,5.8,31,21.2,-24.1,-21.2,149,0.003386519,0.000901837,0
71.25,67.75,90.1,6,31,22.4,-24.3,-21.3,148,0.007113135,0.001233992,0
71.75,67.75,89.9,6.2,31,23.5,-24.4,-21.3,149,0.004464022,0.002502173,0
72.25,67.75,89.7,6.3,31,24.6,-24.5,-21.3,147,0.002442704,0.002274773,0
72.75,67.75,88.3,6.5,31,25.7,-24.6,-21.3,145,0.006564706,0.010992265,0
74.75,67.75,88.8,7.1,31,27.9,-25.2,-21.6,145,0.012711179,0.001948269,0
75.25,67.75,88.8,7.1,31,26.9,-25.4,-21.8,146,0.003613127,0.002284221,0
75.75,67.75,88.7,7,31,27.9,-25.3,-21.8,146,0.001895864,0.004955689,0
76.25,67.75,88.7,6.9,31,28.9,-25,-21.5,147,0.00191755,0.004455333,0
76.75,67.75,90,6.8,31,29.9,-25.2,-21.8,147,0.002337679,0.00419318,0
77.25,67.75,90,6.7,31,29.9,-25.1,-21.7,145,0.003930254,0.073250514,0
77.75,67.75,90,6.6,31,30.9,-25.1,-21.8,145,0.007477933,0.031799273,0
78.25,67.75,90,6.6,31,29.9,-25.1,-21.8,147,0.005613913,0.00568209,0
78.75,67.75,88.8,6.5,31,30.9,-25.2,-21.9,148,0.003958231,0.002830161,0
79.25,67.75,88.8,6.4,31,30.9,-25.3,-22.1,147,0.003236895,0.00360937,0
79.75,67.75,87.7,6.4,31,32.2,-25.4,-22.2,153,0.003450518,0.001876838,0
80.25,67.75,87.8,6.3,31,33.5,-25.6,-22.4,151,0.003548554,0.001896838,0
80.75,67.75,86.5,6.2,31,34.7,-25.6,-22.5,152,0.002368366,0.001810299,0
81.25,67.75,86.5,6.1,31,35,-25.4,-22.3,154,0.003603329,0.001748207,0
81.75,67.75,86.7,6,31,36.2,-25.4,-22.4,152,0.001718802,0.001576458,0
82.25,67.75,85.7,5.9,31,36.4,-25.8,-22.8,150,3.142335879,0.001481862,0
82.75,67.75,85.9,5.9,31,36.5,-25.7,-22.7,148,3.122013241,0.00229762,0
83.25,67.75,86.2,5.8,31,37.8,-25.7,-22.8,147,3.638248742,0.001957894,0
83.75,67.75,86.4,5.9,31,37.8,-25.9,-22.9,151,6.290579362,0.001726383,0
84.25,67.75,86.6,5.8,31,37.7,-26,-23.1,150,6.574562949,0.000442652,0
84.75,67.75,86.9,5.9,31,37.3,-26.4,-23.4,150,7.875278454,0.001511882,0
85.25,67.75,87.1,5.8,31,36.8,-26.5,-23.6,150,3.384994489,0.001233346,0
85.75,67.75,87.3,5.9,31,36,-26.9,-23.9,153,4.727646342,0.000365707,0
86.25,67.75,87.5,5.8,31,34,-27,-24.1,146,8.052916123,0,0
86.75,67.75,87.6,5.9,31,32,-27.4,-24.4,154,9.114813167,0.000253173,0
87.25,67.75,86.5,6,31,31.6,-28,-25,153,14.63316313,0.000236311,0
87.75,67.75,86.6,5.9,31,31.4,-27.9,-24.9,151,0,0,0
88.25,67.75,86.7,6.1,31,30.3,-28.9,-25.8,157,8.11556029,0.000154759,0
88.75,67.75,85.5,6.2,31,31.2,-29.6,-26.5,157,8.666284189,0.001192063,0
89.25,67.75,84.2,6.3,31,30.2,-30.5,-27.3,170,7.23538529,0.001239018,0
89.75,67.75,83,6.5,31,29.4,-31.8,-28.5,159,8.793775478,0.001102873,0
90.25,67.75,81.6,6.5,31,28.5,-32.1,-28.8,174,8.133831064,0.00216847,0
90.75,67.75,81.5,6.4,31,28.5,-32.3,-29.1,163,7.400478525,0.001415383,0
91.25,67.75,80.1,6.5,31,27.5,-32.5,-29.2,167,6.791115868,0.001035302,0
91.75,67.75,79.8,6.5,31,26.4,-32.1,-28.8,138,8.768833863,8.99E-05,0
92.25,67.75,78.2,6.6,31,26.2,-32.8,-29.5,136,7.499862666,0.001286596,0
92.75,67.75,76.7,6.8,31,24,-34.3,-30.9,187,8.150839804,0.001309674,0
93.25,67.75,75.1,6.9,31,22.6,-34.7,-31.2,175,8.334228599,0.000370481,0
93.75,67.75,74.7,7,31,22,-35.1,-31.6,134,8.030218849,0.0004091,0
94.25,67.75,73.1,7.1,31,19.6,-35.1,-31.5,184,7.266052702,0.00257045,0
94.75,67.75,72.7,7,31,18.9,-34.7,-31.2,175,8.043353628,0.000193266,0
95.25,67.75,71,7.3,31,17.6,-35.7,-32,156,5.735839193,0.000179978,0
95.75,67.75,70.7,7.4,31,16.4,-35.7,-32,166,6.53849033,0.000229234,0
96.25,67.75,69.2,7.6,31,15.4,-36.5,-32.7,173,6.380281356,0.00104893,0
96.75,67.75,69.1,7.5,31,14.7,-36.5,-32.7,170,5.635837543,0.000190929,0
97.25,67.75,67.6,7.6,31,14.1,-36.8,-33,170,7.069414956,0.000850726,0
97.75,67.75,67.4,7.5,31,13.5,-37.5,-33.7,175,7.508556591,0.001411513,0
98.25,67.75,66,7.5,31,13.8,-37.2,-33.4,187,5.408631168,0.00017381,0
98.75,67.75,65.8,7.5,31,13.3,-36.8,-33,178,5.280493106,0.00016156,0
99.25,67.75,65.7,7.5,31,12.8,-36.6,-32.8,178,5.008583005,0.000183125,0
99.75,67.75,64.3,7.6,31,12.3,-36.8,-33,163,4.801321854,0.000137284,0
100.25,67.75,64.2,7.5,31,12.6,-36.4,-32.6,172,3.96218845,0.000124035,0
100.75,67.75,64.3,7.5,31,12,-36.1,-32.3,164,5.008558223,0.000107165,0
101.25,67.75,64.3,7.4,31,11.3,-35,-31.3,159,7.247096709,0.000132193,0
101.75,67.75,64.3,7.6,31,11.6,-34.9,-31.1,159,8.203983904,9.84E-05,0
102.25,67.75,64.4,7.6,31,10.8,-34.8,-31,161,6.582869418,0.000139282,0
102.75,67.75,64.4,7.7,31,11,-35,-31.1,162,7.122456876,0.000158493,0
103.25,67.75,64.4,7.8,31,11.1,-35.2,-31.3,158,5.474286722,0.000145916,0
103.75,67.75,64.3,8,31,10.2,-36,-32,168,4.97982628,0.000231784,0
104.25,67.75,64.3,7.9,31,11.4,-35.6,-31.6,162,4.460371097,0.000141004,0
104.75,67.75,64.2,7.9,31,11.6,-35.9,-31.9,174,4.460623157,0.000197861,0
105.25,67.75,65.5,7.8,31,11.9,-35.2,-31.3,169,4.003424883,0.000195666,0
105.75,67.75,65.5,7.8,31,12.2,-35.2,-31.3,168,4.626356499,0.000209648,0
106.25,67.75,66.7,7.8,31,11.3,-35,-31.1,171,4.133353789,0.000272286,0
106.75,67.75,66.7,7.8,31,12.8,-35.4,-31.5,165,5.439087216,0.000181316,0
107.25,67.75,68,7.7,31,13.1,-35.2,-31.3,157,1.292434046,0.000158504,0
107.75,67.75,69.2,7.6,31,13.4,-35.1,-31.3,175,1.091108961,0.000183142,0
108.25,67.75,69.3,7.6,31,13.7,-35.1,-31.3,167,1.130430716,0.000224695,0
108.75,67.75,70.6,7.6,31,13.9,-35.3,-31.5,163,0.862310003,0.000232074,0
109.25,67.75,71.8,7.6,31,14.1,-35.9,-32.1,171,0.798649818,0.000203162,0
109.75,67.75,71.8,7.6,31,14.3,-35.5,-31.7,169,0.740441538,0.000213464,0
110.25,67.75,73.2,7.8,31,14.4,-36,-32.1,161,1.357231803,0.000327304,0
110.75,67.75,74.4,7.7,31,14.4,-36.1,-32.2,159,1.318139086,0.000200692,0
111.25,67.75,75.8,7.6,31,14.5,-36,-32.2,168,1.263822395,0.000188567,0
111.75,67.75,77.1,7.6,31,13.2,-36.2,-32.4,170,0.99007367,0.000130826,0
112.25,67.75,78.5,7.7,31,11.9,-36.3,-32.4,166,1.177177357,0.000117844,0
112.75,67.75,79.4,7.7,31,11.9,-36.8,-32.9,167,1.096162736,0.000135157,0
113.25,67.75,80.7,7.7,31,13.3,-36.5,-32.6,168,1.334219694,0.00023385,0
113.75,67.75,82,7.7,31,13.4,-36.6,-32.7,169,1.183177962,8.61E-05,0
114.25,67.75,83.3,7.7,31,13.6,-36.8,-32.9,170,1.144472445,0.000177397,0
114.75,67.75,82.1,7.6,31,13.7,-36.6,-32.8,153,1.354373651,0.000237886,0
115.25,67.75,82.2,7.6,31,13.9,-36.5,-32.7,158,1.328673309,0.000162831,0
115.75,67.75,79.8,7.5,31,14.2,-36.4,-32.6,165,1.143502094,0.000197343,0
116.25,67.75,78.8,7.4,31,14.5,-36.1,-32.4,162,1.401154489,0.000163691,0
116.75,67.75,76.4,7.3,31,13.4,-36.4,-32.7,164,1.342280275,0.00022252,0
117.25,67.75,75.2,7.2,31,13.7,-36.7,-33.1,166,1.285854605,0.000207599,0
117.75,67.75,73.1,7.2,31,12.5,-37.2,-33.6,167,0.892970162,0.000184048,0
118.25,67.75,71.9,7.1,31,12.8,-37.1,-33.5,169,1.327734694,0.0002311,0
118.75,67.75,69.5,6.9,31,13.1,-37.2,-33.7,161,1.453868441,0.000178524,0
119.25,67.75,68,6.8,31,13.3,-37.3,-33.9,159,0.957169567,0.000254445,0
119.75,67.75,66.9,6.7,31,13.6,-37.6,-34.2,148,1.094143084,0.000250341,0
120.25,67.75,65.6,6.5,31,15.5,-37.4,-34.1,149,1.575609829,0.000214927,0
